 ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Total income/Total expense, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.587440035,0.576101504,0.781623589,0.228730353,0.228730353,0.228730353,0.25763449,0.243880395,0.001406204,0.630707799,0.369637181,0.208604178,0.940434513,0.002347304,0.823310008,0.842780389,0.026817321,0.565280139,0
0.606465329,0.611810054,0.781765343,0.162487885,0.162487885,0.162487885,0.226245627,0.183023273,0.000489755,0.630634169,0.370288067,0.182037554,0.913864998,0.002564918,0.836551406,0.842244505,0.026796382,0.565183189,0
0.665776276,0.6513732,0.7819638,0.181745396,0.181745396,0.181745396,0.253096341,0.205317466,0.000553887,0.630670813,0.373378098,0.204388809,0.947008654,0.002394732,0.856508853,0.844506681,0.026806995,0.565232799,0
0.542030092,0.5340757,0.781596641,0.169862206,0.169862206,0.169862206,0.217074785,0.172026813,0.00047296,0.631043068,0.370029726,0.171050449,0.92860532,0.002269857,0.801686392,0.840429372,0.026937973,0.565773053,0
0.609572612,0.630387066,0.78199987,0.205764612,0.205764612,0.205764612,0.247140021,0.198312872,0.000447332,0.630656087,0.370496082,0.197338059,0.948691228,0.002577327,0.842878178,0.84265618,0.0267979,0.565190347,0
0.562854339,0.54901226,0.781747098,0.185790738,0.185790738,0.185790738,0.225583814,0.177525043,0.000457314,0.630818071,0.371859364,0.176593017,0.939152356,0.002348028,0.814833883,0.841244787,0.026866168,0.565492358,0
0.580244222,0.570480218,0.781663308,0.260840251,0.260840251,0.260840251,0.253285431,0.207426376,0.000498414,0.630809852,0.371488068,0.205987482,0.940281297,0.002546684,0.822042049,0.841881449,0.026843408,0.565395802,0
0.735608373,0.735585417,0.781905975,0.192659391,0.192659391,0.192659391,0.269168951,0.215259471,0.000588649,0.630612252,0.369637181,0.214327728,0.96433043,0.002927882,0.895351641,0.845442339,0.026791157,0.565158396,0
0.622928478,0.609186787,0.781934046,0.210989845,0.210989845,0.210989845,0.254136334,0.211794833,0.0005198,0.630613279,0.369829539,0.210602519,0.948035809,0.003029226,0.845095622,0.84311698,0.026791373,0.565159429,0
0.425425207,0.404946732,0.781041973,0.149214108,0.149214108,0.149214108,0.194951309,0.157038488,0.000384073,0.630548554,0.369813882,0.156579443,0.871883098,0.00203114,0.712459207,0.835102523,0.026769771,0.565054316,0
0.544755778,0.535521174,0.78160829,0.183009566,0.183009566,0.183009566,0.218587501,0.173231905,0.000451525,0.630613622,0.369637181,0.172038308,0.933997357,0.002300726,0.803881297,0.840524911,0.026791571,0.565160369,0
0.579208461,0.571122651,0.781619238,0.18528507,0.18528507,0.18528507,0.240427342,0.193341869,0.000462405,0.6306691,0.371257686,0.191335495,0.939137425,0.002396074,0.819956033,0.842864,0.026806505,0.565230534,0
0.552769298,0.537662616,0.781598887,0.167123172,0.167123172,0.167123172,0.218682046,0.174060405,0.00046223,0.630833482,0.37079804,0.173094035,0.930218196,0.002278541,0.807690067,0.840832515,0.02686026,0.56546767,0
0.568251199,0.548744579,0.781668641,0.213433905,0.213433905,0.213433905,0.227947433,0.185207502,0.000522719,0.630623896,0.369637181,0.184073599,0.93852339,0.00247665,0.817554031,0.841125083,0.026793841,0.565171161,0
0.559910597,0.551474918,0.781608431,0.193122919,0.193122919,0.193122919,0.231161955,0.183399864,0.000437326,0.630673895,0.371839233,0.182444763,0.937229459,0.002324607,0.813629988,0.841662139,0.026810232,0.565247737,0
0.588857392,0.568713529,0.781659799,0.182798871,0.182798871,0.182798871,0.237023731,0.193793779,0.000501608,0.630815674,0.375306151,0.189865018,0.941113189,0.002467047,0.825676662,0.843074951,0.026852579,0.565435183,0
0.537723506,0.523636169,0.781566887,0.177447221,0.177447221,0.177447221,0.215089345,0.170445131,0.000451674,0.634010493,0.376291427,0.16948948,0.931734149,0.002235384,0.797044352,0.840126888,0.03089024,0.569164463,0
0.542084605,0.529203919,0.781573203,0.159917408,0.159917408,0.159917408,0.217547509,0.175642088,0.000456016,0.632897152,0.377854895,0.174692708,0.925386473,0.002243925,0.799459758,0.840666341,0.027420408,0.567038991,0
0.560946358,0.546335457,0.781611799,0.188108381,0.188108381,0.188108381,0.234471022,0.189350004,0.000476704,0.631041698,0.383405318,0.18839454,0.937325079,0.002348022,0.811143443,0.842101199,0.026899041,0.565625158,0
0.580462276,0.572996413,0.78168394,0.178542834,0.178542834,0.178542834,0.232580127,0.184680274,0.000504902,0.63113519,0.378193758,0.183462786,0.939266108,0.002462825,0.818700461,0.842247772,0.026963958,0.565866553,0
0.586131705,0.571122651,0.781763519,0.189161856,0.189161856,0.189161856,0.229649239,0.183399864,0.000487683,0.630628005,0.369637181,0.18184149,0.949442806,0.002417445,0.827179621,0.841648805,0.026795816,0.565180515,0
0.646205844,0.59135928,0.781864151,0.214150268,0.214150268,0.214150268,0.248085468,0.218573473,0.000533375,0.630614992,0.369637181,0.217675892,0.951286307,0.00246141,0.855317584,0.843958021,0.02679187,0.565161794,0
0.548898823,0.539054553,0.781606045,0.18322026,0.18322026,0.18322026,0.22114021,0.173608496,0.000470665,0.630869098,0.374493103,0.17263404,0.935156998,0.002268615,0.804593166,0.840796757,0.026912174,0.565676143,0
0.650894025,0.632260828,0.781807449,0.195019173,0.195019173,0.195019173,0.254230878,0.207501695,0.000471813,0.630612252,0.369637181,0.206545509,0.956410661,0.002736802,0.86408295,0.843869872,0.026791157,0.565158396,0
0.581007414,0.563627603,0.781804501,0.202857022,0.202857022,0.202857022,0.233903753,0.191157641,0.0005609,0.63064684,0.369787042,0.186464068,0.940991784,0.002976404,0.822765579,0.841679456,0.026800603,0.565203039,0
0.603739642,0.598800792,0.78165194,0.262399393,0.262399393,0.262399393,0.282405219,0.228590796,0.000503879,0.63071773,0.371400836,0.227207601,0.94979145,0.002408148,0.830464391,0.843344491,0.026822627,0.565304115,0
0.545682512,0.548798116,0.781609834,0.163541359,0.163541359,0.163541359,0.220289307,0.173683814,0.000455168,0.633187902,0.382477079,0.17271699,0.926603561,0.002273188,0.799775127,0.84050051,0.027824448,0.56764953,0
0.570050153,0.560897264,0.781724922,0.176983692,0.176983692,0.176983692,0.224922001,0.178730135,0.000449578,0.630688621,0.37079133,0.177633663,0.941497009,0.002343842,0.820025577,0.841385513,0.026814254,0.565266175,0
0.53821413,0.532683763,0.781579799,0.172053432,0.172053432,0.172053432,0.215656613,0.170595767,0.000447033,0.633459131,0.380126285,0.16964784,0.9319128,0.002241696,0.797584038,0.840210183,0.029996345,0.568947849,0
0.562527257,0.550457733,0.78165601,0.173444018,0.173444018,0.173444018,0.222558381,0.176319952,0.000457688,0.630612252,0.369637181,0.175356308,0.937625142,0.002291906,0.813907134,0.841149774,0.026791157,0.565158396,0
0.465220235,0.533058515,0.781586817,0.168977287,0.168977287,0.168977287,0.21698024,0.156435942,0.000449853,0.630569787,0.370034199,0.155448307,0.923402963,0.002110467,0.754120591,0.837501307,0.026778224,0.565095968,0
0.662668993,0.648375181,0.781667098,0.225527791,0.225527791,0.225527791,0.310012291,0.253671763,0.000570332,0.630625265,0.369637181,0.25248473,0.956601884,0.002850515,0.861971408,0.846294027,0.026794801,0.565175712,0
0.507686437,0.492745864,0.781507518,0.170662846,0.170662846,0.170662846,0.205445779,0.163591173,0.000446584,0.630422528,0.372495711,0.162732826,0.926971657,0.00216994,0.780699504,0.838832302,0.026730776,0.564853042,0
0.555767553,0.578189411,0.781599589,0.185369348,0.185369348,0.185369348,0.230689231,0.178730135,0.00046752,0.631204367,0.371924229,0.177505467,0.937342833,0.002285867,0.809941661,0.841087816,0.026972977,0.565898087,0
0.562200174,0.556989132,0.781615448,0.169735789,0.169735789,0.169735789,0.223976553,0.177826316,0.000472312,0.631087588,0.373374742,0.176887113,0.934031801,0.002298895,0.813096077,0.841426548,0.026945396,0.565800172,0
0.563563018,0.563681139,0.781826817,0.17993342,0.17993342,0.17993342,0.229460149,0.180989681,0.000453496,0.631110533,0.375548835,0.180031672,0.939837008,0.00231968,0.817518111,0.841871413,0.026943468,0.56579316,0
0.132959006,0.208362332,0.780647025,0.132779908,0.132779908,0.132779908,0.176042356,0.15357385,0.000262221,0.630592389,0.369637181,0.152590302,0.72919562,0.001834916,0.435568954,0.799768522,0.026777587,0.565092851,1
0.527093328,0.519835109,0.781554536,0.174244659,0.174244659,0.174244659,0.213482084,0.168185584,0.000430538,0.629655073,0.371722924,0.167212126,0.934975328,0.002212898,0.7932857,0.839856182,0.026636402,0.564293894,0
0.469962931,0.465067723,0.781464571,0.152922338,0.152922338,0.152922338,0.195802212,0.15440235,0.000386593,0.630491021,0.379572697,0.153442425,0.907354186,0.002072734,0.75772284,0.835554246,0.026755721,0.56498357,0
0.547154383,0.531827186,0.781873695,0.221398171,0.221398171,0.221398171,0.221896568,0.176621225,0.00046515,0.630662594,0.370016306,0.175642863,0.953393132,0.002351311,0.805346123,0.840549152,0.026805117,0.565224096,0
0.565034889,0.550511269,0.781627238,0.186001433,0.186001433,0.186001433,0.226623806,0.179182044,0.000467845,0.630613622,0.370137089,0.178681849,0.937044937,0.002331345,0.814169217,0.841380953,0.026791597,0.565160495,0
0.525348888,0.515177472,0.781550746,0.203320551,0.203320551,0.203320551,0.212536636,0.168110266,0.000428567,0.630611225,0.369637181,0.16724983,0.946264919,0.002215061,0.792969444,0.839842012,0.026790846,0.565156915,0
0.553750545,0.54344451,0.781678466,0.204458303,0.204458303,0.204458303,0.223409284,0.177449725,0.00045412,0.630612594,0.369637181,0.176223513,0.937242935,0.002484531,0.810207967,0.840792559,0.026791213,0.565158664,0
0.58356956,0.597301783,0.781899519,0.288357001,0.288357001,0.288357001,0.257256311,0.213527152,0.000444013,0.630612594,0.369637181,0.212615941,0.941837284,0.00261404,0.827570398,0.841754369,0.026791209,0.565158645,0
0.555058875,0.550136517,0.781626536,0.183430955,0.183430955,0.183430955,0.225678359,0.179182044,0.000456241,0.631157107,0.373684528,0.177927758,0.935911285,0.002283842,0.809124984,0.841174905,0.026957799,0.565844749,0
0.580789359,0.566679158,0.781711729,0.244363912,0.244363912,0.244363912,0.247612745,0.198689463,0.000449403,0.630637594,0.369877629,0.197549204,0.948438276,0.002496307,0.824947637,0.841781956,0.026798054,0.565191073,0
0.482882686,0.483965951,0.781432711,0.161602967,0.161602967,0.161602967,0.200529451,0.158318897,0.000408578,0.630403351,0.375880989,0.157333534,0.921014084,0.002050051,0.767050789,0.837410037,0.026729522,0.564846306,0
0.614042739,0.603083677,0.781640852,0.197252539,0.197252539,0.197252539,0.252812707,0.210514423,0.000449603,0.630615676,0.369637181,0.209237614,0.949685089,0.002351258,0.844540502,0.843529665,0.026791954,0.565162196,0
0.596380288,0.597944215,0.781865695,0.207028781,0.207028781,0.207028781,0.23740191,0.192212096,0.000638658,0.630695127,0.371688255,0.189088304,0.941725231,0.002689364,0.8272265,0.84190526,0.026811935,0.56525556,0
0.604938945,0.589646127,0.781737554,0.21077915,0.21077915,0.21077915,0.247707289,0.204564284,0.000450926,0.630613622,0.369637181,0.203597014,0.956612608,0.002511043,0.839498257,0.842610659,0.026791513,0.565160093,0
0.635630179,0.618555597,0.781783449,0.475917576,0.475917576,0.475917576,0.485487378,0.411086842,0.000465399,0.630612252,0.369637181,0.409931378,0.965375679,0.002516718,0.856483559,0.84510354,0.026791162,0.565158422,0
0.557730048,0.552117351,0.781678887,0.175888079,0.175888079,0.175888079,0.221045665,0.175416133,0.000455093,0.630671498,0.370316026,0.174398612,0.937374994,0.002293056,0.81149184,0.840905228,0.026809038,0.565242241,0
0.556694287,0.534503988,0.781628501,0.195187729,0.195187729,0.195187729,0.221234755,0.17722377,0.000464576,0.630613279,0.36985638,0.176087776,0.938176924,0.002334895,0.810658707,0.840949169,0.026791539,0.565160217,0
0.622274313,0.64987419,0.781944151,0.198727403,0.198727403,0.198727403,0.263212631,0.215786699,0.000450651,0.630751291,0.372493474,0.204916673,0.952579862,0.002484246,0.851027114,0.843960991,0.02682401,0.565310324,0
0.540394679,0.53027464,0.781589343,0.176435886,0.176435886,0.176435886,0.217736598,0.17217745,0.00053038,0.631472514,0.369742307,0.170801599,0.9328636,0.002248309,0.800237044,0.840331347,0.027104425,0.56631057,0
0.578935892,0.548423363,0.781614325,0.191015971,0.191015971,0.191015971,0.226907441,0.189350004,0.000471164,0.630613279,0.370189652,0.187987331,0.945284659,0.002498144,0.82301407,0.841971891,0.02679137,0.565159413,0
0.612080244,0.593447187,0.781841273,0.210947706,0.210947706,0.210947706,0.246667297,0.20855615,0.000527236,0.630690333,0.37388807,0.2076314,0.945056187,0.002643663,0.836985965,0.843158975,0.026811764,0.565254774,0
0.486644134,0.512607741,0.781181061,0.221608866,0.221608866,0.221608866,0.209416659,0.146042028,0.000451849,0.63006089,0.372990026,0.151708016,0.925618542,0.00203384,0.765085311,0.838057474,0.026638911,0.564310267,0
0.507631923,0.499812624,0.781413623,0.173991825,0.173991825,0.173991825,0.206391226,0.163591173,0.000426146,0.630324242,0.373113046,0.162589548,0.922443984,0.002137611,0.782120453,0.838977495,0.026708162,0.564728928,0
0.621238552,0.624551636,0.782073414,0.276853061,0.276853061,0.276853061,0.272667108,0.217142427,0.000468968,0.630612252,0.369637181,0.21625066,0.96636636,0.00293098,0.84599517,0.842558963,0.026791157,0.565158396,0
0.535979067,0.522779592,0.781570817,0.16311997,0.16311997,0.16311997,0.215089345,0.17089704,0.000440669,0.630986904,0.37018406,0.169889149,0.921341795,0.002253645,0.798809769,0.840246636,0.026917067,0.565694846,0
0.495856956,0.493120617,0.781482957,0.147444271,0.147444271,0.147444271,0.208754845,0.167357084,0.000419209,0.630612252,0.370757779,0.166405248,0.872340017,0.002171193,0.773350816,0.838357206,0.026791157,0.565158396,0
0.545518971,0.560254832,0.781612782,0.200581518,0.200581518,0.200581518,0.220856576,0.175868042,0.000447058,0.630831427,0.371621153,0.174783199,0.936383632,0.002303954,0.804022833,0.84059228,0.026851942,0.565432469,0
0.552060619,0.555222442,0.781635238,0.175508828,0.175508828,0.175508828,0.220667486,0.17511486,0.000458262,0.631097519,0.373916029,0.174134681,0.940909567,0.002300541,0.80693289,0.840837505,0.02694823,0.565810437,0
0.504034017,0.490550886,0.781501062,0.166701782,0.166701782,0.166701782,0.20705304,0.163892446,0.00042667,0.63060369,0.369639418,0.162891185,0.926384982,0.002162808,0.780885004,0.838880083,0.026788637,0.565146351,0
0.560782817,0.543230366,0.782274117,0.173738991,0.173738991,0.173738991,0.220856576,0.174888906,0.000444962,0.63062869,0.369637181,0.173900912,0.939423478,0.0026086,0.814198698,0.840907679,0.026796409,0.565183314,0
0.559201919,0.510626907,0.781530115,0.231764359,0.231764359,0.231764359,0.212063912,0.182797319,0.000557381,0.630619101,0.369637181,0.181698213,0.936137169,0.002345668,0.810345472,0.840789444,0.026792802,0.565166231,0
0.627725687,0.611542374,0.7819958,0.252159622,0.252159622,0.252159622,0.283067032,0.231754161,0.000491077,0.630634512,0.372200464,0.229545283,0.963907654,0.002788747,0.8437089,0.843587752,0.026797303,0.565187534,0
0.527638465,0.517640131,0.781545132,0.172306266,0.172306266,0.172306266,0.21300936,0.168034948,0.000433108,0.62816708,0.373664398,0.167016062,0.932801814,0.00221863,0.793192485,0.839844295,0.026505485,0.563291605,0
0.563563018,0.550618341,0.781680431,0.177362943,0.177362943,0.177362943,0.224260187,0.178805453,0.000460134,0.630732113,0.37216915,0.177844808,0.942257407,0.002383271,0.814918281,0.841248795,0.02682378,0.565309292,0
0.565089403,0.550993094,0.781628782,0.204753276,0.204753276,0.204753276,0.229460149,0.185810047,0.000467371,0.630711566,0.370123668,0.184654249,0.945365229,0.002333898,0.81479009,0.841438521,0.02681794,0.565282946,0
0.534398168,0.524117993,0.781570817,0.196199065,0.196199065,0.196199065,0.215278434,0.170972358,0.000439247,0.63286907,0.37226421,0.169957017,0.935101556,0.00223767,0.79711403,0.84012265,0.027759777,0.567568182,0
0.492259049,0.495422667,0.781408009,0.156883401,0.156883401,0.156883401,0.203082159,0.160427807,0.000408453,0.630203011,0.376451352,0.159814494,0.917143606,0.002147815,0.769709587,0.837601436,0.026675228,0.564537511,0
0.577409507,0.55918411,0.781651659,0.239602208,0.239602208,0.239602208,0.240994611,0.19710778,0.00046475,0.630614992,0.369660667,0.19593545,0.945066551,0.002467562,0.822070979,0.841615221,0.02679181,0.565161507,0
0.600141736,0.590663312,0.781889975,0.216299355,0.216299355,0.216299355,0.243263685,0.200647737,0.000479973,0.630612252,0.369637181,0.199457055,0.950679006,0.002543879,0.835247427,0.842129796,0.026791157,0.565158396,0
0.545682512,0.537983832,0.781618255,0.175171716,0.175171716,0.175171716,0.218587501,0.173156587,0.0004515,0.630971151,0.371816866,0.172158962,0.935300051,0.00229853,0.804662297,0.84063049,0.026924973,0.565724743,0
0.537887048,0.525670539,0.781574045,0.198685264,0.198685264,0.198685264,0.215562069,0.171800859,0.000447906,0.631544431,0.371146968,0.170824221,0.933812036,0.002250597,0.799245439,0.840239281,0.027133327,0.566390871,0
0.573157436,0.565501365,0.781626115,0.206733808,0.206733808,0.206733808,0.240710977,0.196806507,0.000489954,0.630612252,0.369637181,0.194751527,0.942195089,0.002298215,0.816896478,0.842191201,0.026791157,0.565158396,0
0.587821631,0.573478238,0.781635659,0.267835321,0.267835321,0.267835321,0.259525385,0.222264066,0.000572753,0.630612252,0.369889931,0.215647387,0.951203501,0.002398574,0.825782358,0.842222174,0.026791157,0.565158396,0
0.73877017,0.508217785,0.781489834,0.218827694,0.218827694,0.218827694,0.208282122,0.235595391,0.000638633,0.630612252,0.369637181,0.232546565,0.962413418,0.003016188,0.889932401,0.845154458,0.026791157,0.565158396,0
0.600032708,0.586541035,0.781768993,0.182756732,0.182756732,0.182756732,0.243074596,0.195526098,0.000520748,0.63073451,0.378911746,0.194366941,0.942658042,0.002328729,0.829601682,0.843311704,0.026826031,0.565319372,0
0.45551679,0.445634135,0.78129657,0.161602967,0.161602967,0.161602967,0.184173206,0.145665436,0.000374366,0.630408145,0.378563936,0.144649725,0.922329002,0.00206302,0.75000086,0.834427006,0.026729642,0.564846952,0
0.551188399,0.538626265,0.781632431,0.17791075,0.17791075,0.17791075,0.220383852,0.173231905,0.000437226,0.630625608,0.369637181,0.172211749,0.938160572,0.002255699,0.80823002,0.840779279,0.026797088,0.565186522,0
0.569450502,0.558541678,0.781642676,0.181956091,0.181956091,0.181956091,0.227569254,0.184906229,0.000526812,0.630655744,0.3712342,0.18325164,0.938769764,0.00229958,0.816035361,0.841557743,0.026801099,0.565205359,0
0.596216747,0.582686439,0.781648431,0.20049724,0.20049724,0.20049724,0.243074596,0.198614145,0.000609611,0.630637252,0.370942308,0.195203982,0.94160932,0.002384919,0.826819513,0.842554821,0.026797987,0.565190755,0
